id,iq,torque,current angle
-318.3812014087,1074.8369228229,36.50202790820873,-16.5
-321.2213548557,1084.4251201719,36.856436548246286,-16.5
-324.0615083027,1094.0133175209,37.21135426713301,-16.5
-336.5198321097,1100.706774156,37.56719920830469,-17.0
-339.4435491567,1110.269821716,37.923928408340565,-17.0
-342.3672662037,1119.8328692759999,38.281180290853165,-17.0
-345.29098325070004,1129.395916836,38.638954855842506,-17.0
-348.2147002977,1138.958964396,38.997252103308575,-17.0
-361.14766519949995,1145.4140577906999,39.356734525265594,-17.5
-364.1547231945,1154.9512272977,39.716896713088396,-17.5
-367.1617811895,1164.4883968047,40.077595027801365,-17.5
-370.1688391845,1174.0255663117,40.43882946940448,-17.5
-373.1758971795,1183.5627358187,40.80060003789778,-17.5
-386.5802599944,1189.7717018913,41.16370842101148,-18.0
-389.67042993840005,1199.2822670543,41.52739502527273,-18.0
-392.7605998824,1208.7928322173,41.891631037528214,-18.0
-395.85076982640004,1218.3033973802999,42.256416457777945,-18.0
-398.9409397704,1227.8139625433,42.62175128602194,-18.0
-412.81335797639997,1233.7690754152,42.98845301441087,-18.5
-415.9864045404,1243.2523119671998,43.35575254845429,-18.5
-419.1594511044,1252.7355485192,43.72361460424092,-18.5
-422.3324976684,1262.2187850711998,44.09203918177073,-18.5
-425.5055442324,1271.7020216232,44.461026281043736,-18.5
-439.84257672949997,1277.3955956355999,44.831267165593616,-19.0
-443.0982582745,1286.8507813915999,45.20226515532089,-19.0
-446.3539398195,1296.3059671475999,45.57383860919089,-19.0
-449.60962136449996,1305.7611529035999,45.94598752720359,-19.0
-452.8653029095,1315.2163386595998,46.31871190935902,-19.0
-467.66340973919995,1320.6407290311,46.692415669525126,-19.5
-471.00147833119996,1330.0671439420998,47.06719458242918,-19.5
-474.3395469232,1339.4935588531,47.4425617265833,-19.5
-477.6776155152,1348.9199737641,47.818517101987474,-19.5
-481.01568410719995,1358.3463886751,48.19506070864171,-19.5
-484.35375269919996,1367.7728035860998,48.57219254654601,-19.5
-499.69142936130004,1372.8909189888,48.95076769072733,-20.0
-503.1116307943,1382.2878451968002,49.33000768579993,-20.0
-506.5318322273,1391.6847714048001,49.70984850004913,-20.0
-509.95203366030006,1401.0816976128,50.09029013347496,-20.0
-513.3722350933,1410.4786238208,50.47133258607741,-20.0
-529.1633531443,1415.3116778812,50.85317571873119,-20.5
-532.6654269573,1424.6783997732,51.23636452589545,-20.5
-536.1675007703,1434.0451216652,51.620166557147606,-20.5
-539.6695745833,1443.4118435572,52.00458181248768,-20.5
-543.1716483963,1452.7785654492,52.38961029191563,-20.5
-546.6737222093,1462.1452873412,52.77525199543148,-20.5
-562.9960486645,1466.6548500315,53.16178390722556,-21.0
-566.5797281595001,1475.9906542965,53.54961966418046,-21.0
-570.1634076545,1485.3264585615,53.938080863340346,-21.0
-573.7470871495,1494.6622628265,54.32716750470521,-21.0
-577.3307666445,1503.9980670915,54.71687958827507,-21.0
-580.9144461395,1513.3338713565,55.10721711404992,-21.0
-597.7635007477,1517.511053408,55.498319071016425,-21.5
-601.4285130147,1526.815229088,55.890895198074375,-21.5
-605.0935252817001,1536.1194047679999,56.2841087949388,-21.5
-608.7585375487,1545.423580448,56.67795986160973,-21.5
-612.4235498157,1554.727756128,57.07244839808713,-21.5
-616.0885620827,1564.0319318079999,57.46757440437101,-21.5
-619.7535743497,1573.336107488,57.86333788046138,-21.5
-637.2058153734,1577.1397366746,58.260500824862916,-22.0
-640.9518813074001,1586.4115752205998,58.658556069527044,-22.0
-644.6979472414,1595.6834137665999,59.057260617419665,-22.0
-648.4440131754001,1604.9552523126,59.456614468540764,-22.0
-652.1900791094,1614.2270908586,59.856617622890326,-22.0
-655.9361450434001,1623.4989294046,60.25727008046839,-22.0
-673.9055244564,1626.9518567325,60.658692870541636,-22.5
-677.7323587804001,1636.1906520575,61.06167495759503,-22.5
-681.5591931044,1645.4294473825,61.465317983514865,-22.5
-685.3860274284001,1654.6682427075,61.86962194830116,-22.5
-689.2128617524,1663.9070380325,62.274586851953906,-22.5
-693.0396960764,1673.1458333575,62.6802126944731,-22.5
-696.8665304004,1682.3846286825,63.08649947585876,-22.5
-715.4286962835,1685.4443867585,63.493663362771365,-23.0
-719.3360075685,1694.6494352935,63.90232573067623,-23.0
-723.2433188535,1703.8544838285,64.31166047175711,-23.0
-727.1506301385,1713.0595323635,64.72166758601398,-23.0
-731.0579414235001,1722.2645808985,65.13234707344682,-23.0
-734.9652527085001,1731.4696294335,65.54369893405566,-23.0
-738.8725639935001,1740.6746779685,65.95572316784049,-23.0
-758.0219799789,1743.3312014344,66.36842226858246,-23.5
-762.0094706679,1752.5018021784,66.78286424037792,-23.5
-765.9969613569,1761.6724029224001,67.1979898148474,-23.5
-769.9844520459,1770.8430036664001,67.61379899199096,-23.5
-773.9719427349,1780.0136044104001,68.03029177180859,-23.5
-777.9594334239,1789.1842051544002,68.44746815430025,-23.5
-781.9469241129,1798.3548058984002,68.86532813946599,-23.5
-785.9344148019001,1807.5254066424,69.28387172730577,-23.5
-805.7452899811001,1809.7335515056002,69.70362721464895,-24.0
-809.8126564121001,1818.8690060816002,70.12463784170573,-24.0
-813.8800228431,1828.0044606576,70.54634309270278,-24.0
-817.9473892741,1837.1399152336,70.96874296764008,-24.0
-822.0147557051,1846.2753698096,71.39183746651764,-24.0
-826.0821221361,1855.4108243856,71.81562658933544,-24.0
-830.1494885671,1864.5462789616001,72.24011033609352,-24.0
-834.2168549981001,1873.6817335376002,72.66528870679184,-24.0
-854.6827732047001,1875.4301793249,73.09186072561803,-24.5
-858.8297056317,1884.5297920339,73.51955107793115,-24.5
-862.9766380587,1893.6294047429,73.9479468638616,-24.5
-867.1235704857,1902.7290174519,74.37704808340938,-24.5
-871.2705029127001,1911.8286301609,74.80685473657446,-24.5
-875.4174353397001,1920.9282428699,75.23736682335685,-24.5
-879.5643677667,1930.0278555789,75.66858434375656,-24.5
-883.7113001937,1939.1274682879,76.10050729777359,-24.5
-904.8256982997,1940.4049719670002,76.53359724042024,-25.0
-909.0518809167,1949.468049837,76.96807268765203,-25.0
-913.2780635337,1958.531127707,77.40326416329599,-25.0
-917.5042461506999,1967.5942055770001,77.83917166735215,-25.0
-921.7304287677,1976.657283447,78.2757951998205,-25.0
-925.9566113847,1985.720361317,78.71313476070102,-25.0
-930.1827940017,1994.783439187,79.15119034999375,-25.0
-934.4089766187,2003.846517057,79.58996196769864,-25.0
-938.6351592357,2012.9095949270002,80.02944961381574,-25.0
-960.4702569607999,2013.6677692732999,80.4705718183806,-25.5
-964.7753679287999,2022.6936221162998,80.91265834610135,-25.5
-969.0804788968,2031.7194749593,81.3554712789202,-25.5
-973.3855898648,2040.7453278023,81.79901061683714,-25.5
-977.6907008328,2049.7711806453,82.24327635985216,-25.5
-981.9958118008,2058.7970334883,82.68826850796529,-25.5
-986.3009227688,2067.8228863312997,83.13398706117654,-25.5
-990.6060337368,2076.8487391742997,83.58043201948588,-25.5
-994.9111447048,2085.8745920173,84.02760338289333,-25.5
-1017.4594317228,2086.1009814623003,84.47639159721359,-26.0
-1021.8431431908,2095.0889219253,84.92620322101689,-26.0
-1026.2268546588,2104.0768623883,85.37675140533423,-26.0
-1030.6105661268,2113.0648028513,85.8280361501656,-26.0
-1034.9942775948,2122.0527433143,86.28005745551097,-26.0
-1039.3779890628,2131.0406837773003,86.73281532137037,-26.0
-1043.7617005308,2140.0286242403,87.18630974774376,-26.0
-1048.1454119988,2149.0165647033,87.64054073463117,-26.0
-1052.5291234668,2158.0045051663,88.0955082820326,-26.0
-1075.7829273841,2157.6867458176,88.55152121202579,-26.5
-1080.2449055151,2166.6360894336,89.00916531522847,-26.5
-1084.7068836461,2175.5854330496,89.46755590999753,-26.5
-1089.1688617771001,2184.5347766656,89.92669299633292,-26.5
-1093.6308399081,2193.4841202816,90.38657657423468,-26.5
-1098.0928180391,2202.4334638975997,90.84720664370276,-26.5
-1102.5547961701,2211.3828075136,91.3085832047372,-26.5
-1107.0167743011,2220.3321511296,91.770706257338,-26.5
-1111.4787524321,2229.2814947456,92.23357580150517,-26.5
-1115.9407305631,2238.2308383616,92.69719183723868,-26.5
-1139.9701447467,2237.3173822662,93.16187343252713,-27.0
-1144.5100497437,2246.2274475082,93.62820686889287,-27.0
-1149.0499547407,2255.1375127502,94.09529650048876,-27.0
-1153.5898597377,2264.0475779922,94.56314232731475,-27.0
-1158.1297647347,2272.9576432342,95.03174434937088,-27.0
-1162.6696697317,2281.8677084762003,95.50110256665714,-27.0
-1167.2095747287,2290.7777737182,95.9712169791735,-27.0
-1171.7494797257,2299.6878389602,96.44208758692002,-27.0
-1176.2893847226999,2308.5979042022,96.91371438989661,-27.0
-1180.8292897197,2317.5079694442,97.38609738810338,-27.0
-1185.3691947167,2326.4180346862,97.85923658154024,-27.0
-1210.2431151972,2324.8553938172,98.3340309854238,-27.5
