id,iq,torque,current angle
-460.95671932309995,1720.3138966403,19.49774765788492,-15.0
-463.54490977409995,1729.9731549033,19.61500762849287,-15.0
-466.13310022509995,1739.6324131663,19.732354517760967,-15.0
-468.72129067609995,1749.2916714293,19.849788325689207,-15.0
-471.30948112709996,1758.9509296923,19.96730905227758,-15.0
-473.89767157809996,1768.6101879553,20.084916697526104,-15.0
-476.48586202909996,1778.2694462183001,20.202611261434765,-15.0
-494.65823416110004,1783.6799688731999,20.320426373262578,-15.5
-497.33061792210003,1793.3162734052,20.438538205496567,-15.5
-500.0030016831,1802.9525779372,20.55673957056935,-15.5
-502.6753854441,1812.5888824692,20.675030468480916,-15.5
-505.3477692051,1822.2251870011999,20.79341089923128,-15.5
-508.0201529661,1831.8614915332,20.91188086282044,-15.5
-510.6925367271,1841.4977960652,21.030440359248384,-15.5
-513.3649204881,1851.1341005972,21.149089388515122,-15.5
-532.2557340497999,1856.1963347829,21.267881250924393,-16.0
-535.0121076078,1865.8089517419,21.386960681126077,-16.0
-537.7684811657999,1875.4215687009,21.50613223107261,-16.0
-540.5248547238,1885.0341856599,21.625395900763994,-16.0
-543.2812282817999,1894.6468026189,21.744751690200232,-16.0
-546.0376018398,1904.2594195779,21.864199599381323,-16.0
-548.7939753978,1913.8720365369,21.98373962830726,-16.0
-551.5503489558,1923.4846534959,22.103371776978047,-16.0
-571.1548581917,1928.1864868839002,22.223114540457182,-16.5
-573.9950116387,1937.7746842329002,22.343189591926865,-16.5
-576.8351650857,1947.3628815819002,22.463359321986918,-16.5
-579.6753185327,1956.9510789309002,22.58362373063734,-16.5
-582.5154719797,1966.5392762799002,22.703982817878128,-16.5
-585.3556254267,1976.1274736289001,22.824436583709293,-16.5
-588.1957788737,1985.7156709779001,22.944985028130823,-16.5
-591.0359323207,1995.3038683269,23.065628151142725,-16.5
-593.8760857677,2004.8920656759,23.186365952744996,-16.5
-614.2729515747001,2009.196292356,23.30738468794549,-17.0
-617.1966686217,2018.759339916,23.42857977531406,-17.0
-620.1203856687,2028.322387476,23.54987207127849,-17.0
-623.0441027157,2037.885435036,23.67126157583877,-17.0
-625.9678197627001,2047.4484825959998,23.792748288994915,-17.0
-628.8915368097,2057.011530156,23.91433221074691,-17.0
-631.8152538567,2066.574577716,24.03601334109477,-17.0
-634.7389709037001,2076.137625276,24.157791680038482,-17.0
-655.8393487095,2080.0566694767,24.279690571130626,-17.5
-658.8464067044999,2089.5938389836997,24.401937352548842,-17.5
-661.8534646994999,2099.1310084907,24.524283842957733,-17.5
-664.8605226945,2108.6681779977,24.64673004235728,-17.5
-667.8675806895,2118.2053475047,24.769275950747502,-17.5
-670.8746386844999,2127.7425170117,24.89192156812839,-17.5
-673.8816966795,2137.2796865186997,25.01466689449994,-17.5
-676.8887546745,2146.8168560257,25.137511929862157,-17.5
-679.8958126695,2156.3540255327,25.26045667421504,-17.5
-701.7775942824001,2159.8493485173,25.38356025546157,-18.0
-704.8677642264,2169.3599136803,25.50698638422289,-18.0
-707.9579341704001,2178.8704788433,25.630514691997384,-18.0
-711.0481041144001,2188.3810440063,25.754145178785038,-18.0
-714.1382740584,2197.8916091693,25.877877844585864,-18.0
-717.2284440024,2207.4021743323,26.001712689399866,-18.0
-720.3186139464001,2216.9127394953,26.125649713227027,-18.0
-723.4087838904001,2226.4233046583,26.249688916067363,-18.0
-726.4989538344,2235.9338698213,26.37383029792087,-18.0
-749.1562937604,2238.9921499272,26.49809105435821,-18.5
-752.3293403243999,2248.4753864792,26.622725998399137,-18.5
-755.5023868884,2257.9586230311997,26.74746556035099,-18.5
-758.6754334524,2267.4418595832,26.872309740213772,-18.5
-761.8484800164,2276.9250961352,26.997258537987488,-18.5
-765.0215265804,2286.4083326872,27.122311953672124,-18.5
-768.1945731444,2295.8915692391997,27.247469987267692,-18.5
-771.3676197084,2305.3748057912,27.37273263877419,-18.5
-774.5406662724,2314.8580423432,27.498099908191616,-18.5
-777.7137128364,2324.3412788952,27.62357179551997,-18.5
-801.2232282245,2326.9212145516,27.74933031303935,-19.0
-804.4789097695,2336.3764003076,27.87530956435223,-19.0
-807.7345913145,2345.8315860636,28.001395840606197,-19.0
-810.9902728595,2355.2867718196,28.12758914180125,-19.0
-814.2459544044999,2364.7419575756,28.253889467937388,-19.0
-817.5016359494999,2374.1971433316,28.38029681901461,-19.0
-820.7573174945,2383.6523290876,28.506811195032924,-19.0
-824.0129990395,2393.1075148436,28.633432595992318,-19.0
-827.2686805845,2402.5627005996,28.7601610218928,-19.0
-830.5243621295,2412.0178863556,28.886996472734374,-19.0
-854.8793664112,2414.1048587071,29.0141992146037,-19.5
-858.2174350032,2423.5312736181,29.14155496447921,-19.5
-861.5555035952,2432.9576885291,29.269020113725087,-19.5
-864.8935721871999,2442.3841034401,29.396594662341336,-19.5
-868.2316407791999,2451.8105183510997,29.524278610327954,-19.5
-871.5697093711999,2461.2369332620997,29.65207195768494,-19.5
-874.9077779631999,2470.6633481731,29.779974704412304,-19.5
-878.2458465551999,2480.0897630841,29.907986850510024,-19.5
-881.5839151472,2489.5161779951,30.036108395978122,-19.5
-884.9219837392,2498.9425929061,30.164339340816582,-19.5
-910.1156013213001,2500.5220639488,30.29291752352078,-20.0
-913.5358027543001,2509.9189901568,30.4216808154935,-20.0
-916.9560041873001,2519.3159163648,30.550555847941794,-20.0
-920.3762056203001,2528.7128425728,30.67954262086566,-20.0
-923.7964070533001,2538.1097687808,30.8086411342651,-20.0
-927.2166084863001,2547.5066949888,30.93785138814011,-20.0
-930.6368099193,2556.9036211968,31.067173382490694,-20.0
-934.0570113523,2566.3005474048,31.196607117316848,-20.0
-937.4772127853,2575.6974736128,31.326152592618577,-20.0
-940.8974142183,2585.0943998208,31.45580980839587,-20.0
-966.9225797693,2586.1519143811997,31.585679065032135,-20.5
-970.4246535823,2595.5186362731997,31.715879769305072,-20.5
-973.9267273953001,2604.8853581651997,31.846194521121568,-20.5
