Length,B.n,time,angle_value
1.533884596465368,-0.4598948706623031,0.02770833333333333,166.5
1.5361911898435114,-0.4527962819845513,0.02775,166.75
1.5384977832216549,-0.44562010899488297,0.027791666666666666,167.0
1.5408043765997983,-0.43836758129359704,0.02783333333333333,167.25
1.5431109699779417,-0.43103994156397885,0.027875,167.5
1.5454175633560852,-0.42363844535937345,0.027916666666666666,167.75
1.5477241567342286,-0.4161643608880523,0.02795833333333333,168.0
1.550030750112372,-0.408618968795913,0.028,168.25
1.5523373434905154,-0.4010035619470467,0.028041666666666666,168.5
1.5546439368686589,-0.3933194452022126,0.02808333333333333,168.75
1.5569505302468023,-0.3855679351952574,0.028125,169.0
1.5592571236249457,-0.3777503601075155,0.028166666666666666,169.25
1.561563717003089,-0.3698680594402335,0.028208333333333332,169.5
1.5638703103812324,-0.3619223837850522,0.028249999999999997,169.75
1.5661769037593758,-0.35391469459259095,0.028291666666666666,170.0
1.5684834971375192,-0.34584636393916895,0.028333333333333332,170.25
1.5707900905156627,-0.33771877429170816,0.028374999999999997,170.5
1.573096683893806,-0.32953331827085347,0.028416666666666666,170.75
1.5754032772719495,-0.3212913984123551,0.028458333333333332,171.0
1.577709870650093,-0.3129944269267514,0.028499999999999998,171.25
1.5800164640282364,-0.3046438254573935,0.028541666666666667,171.5
1.5823230574063798,-0.29624102483685427,0.028583333333333332,171.75
1.5846296507845232,-0.28778746484176215,0.028624999999999998,172.0
1.5869362441626667,-0.2792845939461033,0.028666666666666667,172.25
1.5892428375408099,-0.27073386907303276,0.028708333333333332,172.5
1.5915494309189533,-0.26213675534523856,0.028749999999999998,172.75
1.5938560242970967,-0.2534947258338995,0.028791666666666667,173.0
1.5961626176752401,-0.24480926130628303,0.028833333333333332,173.25
1.5984692110533836,-0.23608184997202353,0.028874999999999998,173.5
1.600775804431527,-0.2273139872281238,0.028916666666666667,173.75
1.6030823978096704,-0.21850717540272824,0.028958333333333332,174.0
1.6053889911878139,-0.20966292349770543,0.028999999999999998,174.25
1.6076955845659573,-0.20078274693008896,0.029041666666666667,174.5
1.6100021779441007,-0.19186816727241843,0.029083333333333333,174.75
1.6123087713222441,-0.1829207119920258,0.029124999999999998,175.0
1.6146153647003876,-0.1739419141893117,0.029166666666666667,175.25
1.6169219580785308,-0.1649333123350568,0.029208333333333333,175.5
1.6192285514566742,-0.15589645000681213,0.029249999999999998,175.75
1.6215351448348176,-0.14683287562441596,0.029291666666666667,176.0
1.623841738212961,-0.13774414218467934,0.029333333333333333,176.25
1.6261483315911045,-0.12863180699528806,0.029375,176.5
1.628454924969248,-0.11949743140796651,0.029416666666666667,176.75
1.6307615183473914,-0.11034258055094767,0.029458333333333333,177.0
1.6330681117255348,-0.10116882306079657,0.0295,177.25
1.6353747051036782,-0.09197773081363254,0.029541666666666664,177.5
1.6376812984818216,-0.08277087865579626,0.029583333333333333,177.75
1.639987891859965,-0.07354984413400789,0.029625,178.0
1.6422944852381085,-0.06431620722506287,0.029666666666666664,178.25
1.644601078616252,-0.05507155006511057,0.029708333333333333,178.5
1.6469076719943951,-0.04581745667856368,0.02975,178.75
1.6492142653725386,-0.036555512706683876,0.029791666666666664,179.0
1.651520858750682,-0.027287305135890113,0.029833333333333333,179.25
1.6538274521288254,-0.01801442202583665,0.029875,179.5
1.6561340455069689,-0.00873845223730759,0.029916666666666664,179.75
1.6584406388851123,0.0005390148400266131,0.029958333333333333,180.0
1.6607472322632557,0.009816389559942944,0.03,180.25
1.6630538256413991,0.01909208229204297,0.030041666666666664,180.5
1.6653604190195426,0.02836450369412853,0.030083333333333333,180.75
1.667667012397686,0.03763206498452713,0.030125,181.0
1.6699736057758294,0.04689317821432084,0.030166666666666665,181.25
1.6722801991539729,0.05614625653943439,0.030208333333333334,181.5
1.674586792532116,0.06538971449253164,0.03025,181.75
1.6768933859102595,0.0746219682546778,0.030291666666666665,182.0
1.679199979288403,0.08384143592671846,0.030333333333333334,182.25
1.6815065726665464,0.09304653780032979,0.030375,182.5
1.6838131660446898,0.10223569662869407,0.030416666666666665,182.75
1.6861197594228332,0.11140733789675174,0.030458333333333334,183.0
1.6884263528009766,0.12055989009098743,0.0305,183.25
1.69073294617912,0.12969178496870007,0.030541666666666665,183.5
1.6930395395572635,0.13880145782671324,0.030583333333333334,183.75
1.695346132935407,0.14788734776947993,0.030625,184.0
1.6976527263135504,0.15694789797653239,0.030666666666666665,184.25
1.6999593196916938,0.1659815559692364,0.030708333333333334,184.5
1.702265913069837,0.17498677387680053,0.03075,184.75
1.7045725064479804,0.18396200870149532,0.030791666666666665,185.0
1.7068790998261238,0.1929057225830381,0.03083333333333333,185.25
1.7091856932042673,0.20181638306209765,0.030875,185.5
1.7114922865824107,0.21069246334287314,0.030916666666666665,185.75
1.7137988799605541,0.21953244255470242,0.03095833333333333,186.0
1.7161054733386976,0.22833480601265618,0.031,186.25
1.718412066716841,0.23709804547707047,0.031041666666666665,186.5
1.7207186600949844,0.24582065941197628,0.03108333333333333,186.75
1.7230252534731278,0.2545011532423801,0.031125,187.0
1.7253318468512713,0.2631380396103513,0.031166666666666665,187.25
1.7276384402294147,0.27172983862987377,0.03120833333333333,187.5
1.729945033607558,0.2802750781404159,0.03125,187.75
1.7322516269857013,0.2887722939591787,0.03129166666666667,188.0
1.7345582203638448,0.29722003013197545,0.03133333333333333,188.25
1.7368648137419882,0.305616839182702,0.031375,188.5
1.7391714071201316,0.3139612823613543,0.03141666666666666,188.75
1.741478000498275,0.3222519298905512,0.03145833333333333,189.0
1.7437845938764185,0.33048736121051875,0.0315,189.25
1.746091187254562,0.3386661652224965,0.03154166666666666,189.5
1.7483977806327053,0.3467869405305215,0.03158333333333333,189.75
1.7507043740108488,0.3548482956815508,0.031625,190.0
1.7530109673889922,0.36284884940387896,0.03166666666666666,190.25
1.7553175607671356,0.37078723084381277,0.03170833333333333,190.5
1.7576241541452788,0.37866207980055927,0.03175,190.75
1.7599307475234223,0.38647204695928966,0.03179166666666666,191.0
1.7622373409015657,0.3942157941223372,0.03183333333333333,191.25
1.7645439342797091,0.40189199443849044,0.031875,191.5
1.7668505276578526,0.409499332630342,0.03191666666666666,191.75
1.769157121035996,0.417036505219656,0.03195833333333333,192.0
1.7714637144141394,0.4245022207507101,0.032,192.25
1.7737703077922828,0.4318952000115821,0.03204166666666666,192.5
1.7760769011704263,0.4392141762533347,0.03208333333333333,192.75
1.7783834945485697,0.446457895407067,0.032125,193.0
1.7806900879267131,0.45362511629879276,0.03216666666666666,193.25
1.7829966813048566,0.4607146108621094,0.03220833333333333,193.5
1.785303274683,0.4677251643486199,0.03225,193.75
1.7876098680611432,0.4746555755360753,0.03229166666666666,194.0
1.7899164614392866,0.4815046569341959,0.03233333333333333,194.25
1.79222305481743,0.4882712349881437,0.032375,194.5
1.7945296481955735,0.4949541502796033,0.03241666666666666,194.75
1.796836241573717,0.5015522577254435,0.03245833333333333,195.0
1.7991428349518603,0.5080644267739206,0.0325,195.25
1.8014494283300038,0.5144895415983928,0.03254166666666666,195.5
1.8037560217081472,0.5208265012885115,0.03258333333333333,195.75
1.8060626150862906,0.5270742200388564,0.032625,196.0
1.808369208464434,0.5332316273349833,0.03266666666666666,196.25
1.8106758018425775,0.5392976681368503,0.03270833333333333,196.5
1.812982395220721,0.5452713030595938,0.03275,196.75
1.8152889885988641,0.5511515085516226,0.03279166666666666,197.0
1.8175955819770075,0.5569372770699969,0.03283333333333333,197.25
1.819902175355151,0.5626276172530659,0.032875,197.5
1.8222087687332944,0.5682215540903337,0.032916666666666664,197.75
1.8245153621114378,0.5737181290895207,0.03295833333333333,198.0
1.8268219554895813,0.579116400440797,0.033,198.25
1.8291285488677247,0.5844154431781573,0.033041666666666664,198.5
1.8314351422458681,0.5896143493379078,0.03308333333333333,198.75
1.8337417356240115,0.5947122281142423,0.033125,199.0
1.836048329002155,0.5997082060118764,0.033166666666666664,199.25
1.8383549223802984,0.6046014269957166,0.03320833333333333,199.5
