id,iq,torque,current angle
-115.1327361067,1315.9731961901,14.66977147889417,-5.0
-116.0042935337,1325.9351431711,14.781652750967591,-5.0
-116.87585096069999,1335.8970901521,14.893546506419328,-5.0
-117.74740838769999,1345.8590371331002,15.005452745249377,-5.0
-118.61896581469999,1355.8209841141002,15.117371467457737,-5.0
-119.49052324169999,1365.7829310951001,15.22930267304441,-5.0
-120.3620806687,1375.7448780761001,15.341246362009395,-5.0
-121.2336380957,1385.7068250571,15.453202534352695,-5.0
-122.1051955227,1395.6687720381,15.5651711900743,-5.0
-122.9767529497,1405.6307190191,15.677152329174222,-5.0
-123.8483103767,1415.5926660001,15.789145951652458,-5.0
-124.7198678037,1425.5546129811,15.901152057509004,-5.0
-138.1137293525,1434.3659218944001,16.01324766672375,-5.5
-139.0721868775,1444.3198838784,16.12536877676618,-5.5
-140.0306444025,1454.2738458624,16.23750360385942,-5.5
-140.9891019275,1464.2278078464,16.349652148003464,-5.5
-141.9475594525,1474.1817698304,16.46181440919832,-5.5
-142.9060169775,1484.1357318144,16.573990387443974,-5.5
-143.8644745025,1494.0896937984,16.686180082740442,-5.5
-144.8229320275,1504.0436557824,16.798383495087712,-5.5
-145.7813895525,1513.9976177664,16.91060062448579,-5.5
-146.7398470775,1523.9515797504,17.022831470934676,-5.5
-147.6983046025,1533.9055417344,17.135076034434366,-5.5
-148.6567621275,1543.8595037184,17.247334314984865,-5.5
-149.6152196525,1553.8134657024,17.35960631258617,-5.5
-150.5736771775,1563.7674276864,17.471892027238283,-5.5
-165.2595004773,1572.3391166274,17.584262997588276,-6.0
-166.3047851103,1582.2843355814,17.696674405091578,-6.0
-167.3500697433,1592.2295545354,17.809100759139834,-6.0
-168.3953543763,1602.1747734894,17.92154205973305,-6.0
-169.44063900929999,1612.1199924434,18.033998306871222,-6.0
-170.4859236423,1622.0652113974,18.146469500554357,-6.0
-171.5312082753,1632.0104303514001,18.258955640782446,-6.0
-172.5764929083,1641.9556493054001,18.371456727555493,-6.0
-173.6217775413,1651.9008682594,18.483972760873495,-6.0
-174.66706217429999,1661.8460872134,18.596503740736456,-6.0
-175.7123468073,1671.7913061674,18.709049667144377,-6.0
-176.7576314403,1681.7365251214,18.821610540097254,-6.0
-177.8029160733,1691.6817440754,18.93418635959509,-6.0
-178.8482007063,1701.6269630294,19.04677712563788,-6.0
-194.8227309498,1709.9371636597,19.159432254018284,-6.5
-195.9547630878,1719.8728822167,19.272159218953043,-6.5
-197.0867952258,1729.8086007737,19.384902355374034,-6.5
-198.2188273638,1739.7443193307,19.49766166328127,-6.5
-199.3508595018,1749.6800378876999,19.610437142674748,-6.5
-200.4828916398,1759.6157564446999,19.723228793554455,-6.5
-201.6149237778,1769.5514750016998,19.836036615920406,-6.5
-202.7469559158,1779.4871935586998,19.948860609772595,-6.5
-203.8789880538,1789.4229121157,20.06170077511102,-6.5
-205.0110201918,1799.3586306727,20.17455711193569,-6.5
-206.14305232979999,1809.2943492297,20.28742962024659,-6.5
-207.27508446779999,1819.2300677867,20.400318300043732,-6.5
-208.40711660579998,1829.1657863437,20.513223151327118,-6.5
-209.53914874379998,1839.1015049006999,20.626144174096737,-6.5
-226.7988480674,1847.1283881276001,20.739087196740073,-7.0
-228.0175415014,1857.0538496436,20.852154726230502,-7.0
-229.2362349354,1866.9793111596,20.965239647222457,-7.0
-230.4549283694,1876.9047726756,21.078341959715928,-7.0
-231.67362180339998,1886.8302341916,21.191461663710925,-7.0
-232.8923152374,1896.7556957076001,21.30459875920744,-7.0
-234.1110086714,1906.6811572236002,21.417753246205486,-7.0
-235.3297021054,1916.6066187396,21.530925124705043,-7.0
-236.5483955394,1926.5320802556,21.64411439470613,-7.0
-237.7670889734,1936.4575417716,21.757321056208735,-7.0
-238.9857824074,1946.3830032876,21.870545109212863,-7.0
-240.20447584139998,1956.3084648036001,21.98378655371851,-7.0
-241.4231692754,1966.2339263196002,22.097045389725682,-7.0
-242.6418627094,1976.1593878356,22.210321617234374,-7.0
-243.8605561434,1986.0848493516,22.32361523624459,-7.0
-262.4881725142,1993.7956162753999,22.436983636927053,-7.5
-263.7934344362,2003.7100648894,22.550435071542026,-7.5
-265.0986963582,2013.6245135034,22.663905112376185,-7.5
-266.4039582802,2023.5389621174,22.77739375942953,-7.5
-267.7092202022,2033.4534107314,22.890901012702074,-7.5
-269.0144821242,2043.3678593454,23.0044268721938,-7.5
-270.3197440462,2053.2823079594,23.117971337904727,-7.5
-271.6250059682,2063.1967565734,23.231534409834833,-7.5
-272.9302678902,2073.1112051874,23.345116087984145,-7.5
-274.2355298122,2083.0256538014,23.45871637235264,-7.5
-275.5407917342,2092.9401024154,23.57233526294032,-7.5
-276.8460536562,2102.8545510293998,23.685972759747195,-7.5
-278.1513155782,2112.7689996434,23.799628862773268,-7.5
-279.4565775002,2122.6834482574,23.913303572018524,-7.5
-280.7618394222,2132.5978968714,24.026996887482973,-7.5
-300.753071261,2139.9692964606998,24.140801570091067,-8.0
-302.144802271,2149.8719771477,24.254663769626013,-8.0
-303.536533281,2159.7746578347,24.36854578443019,-8.0
-304.928264291,2169.6773385216998,24.4824476145036,-8.0
-306.319995301,2179.5800192087,24.596369259846245,-8.0
-307.711726311,2189.4826998957,24.71031072045812,-8.0
-309.103457321,2199.3853805827,24.824271996339228,-8.0
-310.495188331,2209.2880612697,24.938253087489574,-8.0
-311.886919341,2219.1907419567,25.052253993909154,-8.0
-313.278650351,2229.0934226437,25.16627471559796,-8.0
-314.670381361,2238.9961033307,25.280315252556004,-8.0
-316.062112371,2248.8987840177,25.394375604783285,-8.0
-317.453843381,2258.8014647047,25.508455772279795,-8.0
-318.84557439099996,2268.7041453917,25.62255575504554,-8.0
-320.23730540099996,2278.6068260786997,25.736675553080516,-8.0
-341.58754905210003,2285.6156603174,25.85092043083124,-8.5
-343.06564316310005,2295.5058189514,25.96521992468453,-8.5
-344.5437372741,2305.3959775854,26.079540436821148,-8.5
-346.02183138510003,2315.2861362194,26.193881967241104,-8.5
-347.49992549610005,2325.1762948534,26.308244515944406,-8.5
-348.9780196071,2335.0664534874,26.422628082931034,-8.5
-350.4561137181,2344.9566121214,26.537032668201007,-8.5
-351.93420782910005,2354.8467707554,26.651458271754322,-8.5
-353.4123019401,2364.7369293894,26.76590489359096,-8.5
-354.8903960511,2374.6270880234,26.880372533710947,-8.5
-356.36849016210004,2384.5172466574,26.99486119211427,-8.5
-357.8465842731,2394.4074052914,27.10937086880093,-8.5
-359.3246783841,2404.2975639254,27.22390156377092,-8.5
-360.80277249510004,2414.1877225594,27.338453277024257,-8.5
-362.2808666061,2424.0778811934,27.453026008560933,-8.5
-384.985218365,2430.7010062166,27.56770752516859,-9.0
-386.549563015,2440.5778896226,27.682470491282682,-9.0
-388.113907665,2450.4547730286,27.797255672291843,-9.0
-389.678252315,2460.3316564346,27.91206306819609,-9.0
-391.24259696499996,2470.2085398405998,28.026892678995402,-9.0
-392.80694161499997,2480.0854232466,28.141744504689797,-9.0
-394.371286265,2489.9623066526,28.25661854527926,-9.0
-395.935630915,2499.8391900586,28.371514800763798,-9.0
-397.499975565,2509.7160734646,28.48643327114342,-9.0
-399.064320215,2519.5929568706,28.601373956418108,-9.0
-400.62866486499996,2529.4698402766,28.71633685658787,-9.0
-402.19300951499997,2539.3467236826,28.831321971652713,-9.0
-403.757354165,2549.2236070886,28.94632930161263,-9.0
-405.321698815,2559.1004904946,29.061358846467616,-9.0
-406.886043465,2568.9773739006,29.176410606217686,-9.0
-430.9392990049,2575.1917055165,29.291517308578328,-9.5
-432.5897750639,2585.0545615315,29.40676955263528,-9.5
-434.2402511229,2594.9174175465,29.52204520143219,-9.5
-435.8907271819,2604.7802735615,29.637344254969047,-9.5
-437.5412032409,2614.6431295765,29.752666713245862,-9.5
-439.1916792999,2624.5059855915,29.868012576262622,-9.5
-440.8421553589,2634.3688416065,29.98338184401934,-9.5
-442.4926314179,2644.2316976215,30.098774516516013,-9.5
-444.1431074769,2654.0945536364998,30.214190593752633,-9.5
-445.79358353590004,2663.9574096515,30.329630075729206,-9.5
-447.4440595949,2673.8202656665,30.445092962445734,-9.5
-449.09453565390004,2683.6831216815,30.560579253902212,-9.5
-450.7450117129,2693.5459776965,30.67608895009865,-9.5
-452.39548777190004,2703.4088337115,30.791622051035034,-9.5
-454.0459638309,2713.2716897265,30.907178556711372,-9.5
-455.69643988990003,2723.1345457415,31.022758467127662,-9.5
-481.17910040669994,2728.902283563,31.138457577335803,-10.0
-482.9155821837,2738.750361093,31.254249099535844,-10.0
-484.6520639607,2748.598438623,31.3700652091914,-10.0
-486.3885457377,2758.446516153,31.48590590630246,-10.0
-488.1250275147,2768.294593683,31.601771190869027,-10.0
-489.8615092917,2778.142671213,31.717661062891104,-10.0
-491.59799106869997,2787.990748743,31.83357552236869,-10.0
-493.33447284569996,2797.838826273,31.949514569301783,-10.0
-495.07095462269996,2807.686903803,32.06547820369039,-10.0
-496.80743639969995,2817.534981333,32.1814664255345,-10.0
-498.54391817669995,2827.383058863,32.29747923483413,-10.0
-500.28039995369994,2837.231136393,32.41351663158926,-10.0
-502.0168817307,2847.079213923,32.529578615799906,-10.0
-503.7533635077,2856.927291453,32.64566518746606,-10.0
-505.4898452847,2866.775368983,32.761776346587716,-10.0
-507.2263270617,2876.623446513,32.87791209316489,-10.0
-534.1323252405,2881.9201341756,32.99419308144232,-10.5
-535.9546804955,2891.7526832516,33.11055123155922,-10.5
-537.7770357505,2901.5852323276,33.226935144357604,-10.5
-539.5993910055,2911.4177814036,33.34334481983748,-10.5
-541.4217462605,2921.2503304796,33.459780257998844,-10.5
-543.2441015155,2931.0828795556,33.576241458841686,-10.5
-545.0664567704999,2940.9154286316,33.692728422366024,-10.5
-546.8888120255,2950.7479777076,33.80924114857184,-10.5
-548.7111672805,2960.5805267836,33.925779637459144,-10.5
-550.5335225355,2970.4130758596,34.04234388902795,-10.5
-552.3558777905,2980.2456249356,34.158933903278225,-10.5
-554.1782330455,2990.0781740116,34.27554968020999,-10.5
-556.0005883005,2999.9107230876,34.392191219823246,-10.5
-557.8229435554999,3009.7432721636,34.50885852211798,-10.5
-559.6452988105,3019.5758212396,34.62555158709421,-10.5
-561.4676540655,3029.4083703156,34.74227041475192,-10.5
-589.7906047813999,3034.2096238894,34.859112526128065,-11.0
-591.6986947354,3044.0258957234,34.97606419667231,-11.0
-593.6067846894,3053.8421675574,35.09304279727647,-11.0
-595.5148746433999,3063.6584393914,35.21004832794052,-11.0
-597.4229645974,3073.4747112254,35.32708078866448,-11.0
-599.3310545513999,3083.2909830594,35.44414017944835,-11.0
-601.2391445054,3093.1072548934,35.561226500292115,-11.0
-603.1472344594,3102.9235267274,35.67833975119579,-11.0
-605.0553244134,3112.7397985613998,35.79547993215937,-11.0
-606.9634143674,3122.5560703954,35.91264704318285,-11.0
-608.8715043213999,3132.3723422294,36.02984108426623,-11.0
