Length,B.n,time
0.8880384505852131,0.7767487864047613,0.016041666666666666
0.8903450439633566,0.7757640405093726,0.01608333333333333
0.8926516373415,0.7731101835629121,0.016125
0.8949582307196433,0.7707198884854064,0.016166666666666666
0.8972648240977867,0.7718832507089369,0.01620833333333333
0.8995714174759302,0.7760243638271216,0.01625
0.9018780108540736,0.7792898905407825,0.016291666666666666
0.904184604232217,0.7800788467623034,0.01633333333333333
0.9064911976103605,0.7808879677854562,0.016375
0.9087977909885038,0.7839017599937448,0.016416666666666666
0.9111043843666472,0.7876255976289979,0.016458333333333332
0.9134109777447906,0.7895829411697113,0.0165
0.9157175711229341,0.7899841868351263,0.016541666666666666
0.9180241645010775,0.790299564890402,0.016583333333333332
0.9203307578792209,0.7899093592631236,0.016625
0.9226373512573642,0.7872219507723847,0.016666666666666666
0.9249439446355077,0.7833084894593245,0.016708333333333332
0.9272505380136511,0.7810250913986858,0.01675
0.9295571313917945,0.7803131978136648,0.016791666666666667
0.931863724769938,0.7778612594152648,0.016833333333333332
0.9341703181480814,0.7727285734711005,0.016875
0.9364769115262247,0.7689385331596169,0.016916666666666667
0.9387835049043681,0.7698836157812888,0.016958333333333332
0.9410900982825116,0.7728133582002308,0.016999999999999998
0.943396691660655,0.7726202378944734,0.017041666666666667
0.9457032850387984,0.7696052395003472,0.017083333333333332
0.9480098784169418,0.7688336294142335,0.017124999999999998
0.9503164717950852,0.7715223020943515,0.017166666666666667
0.9526230651732286,0.7720451865312933,0.017208333333333332
0.954929658551372,0.7660544289856295,0.017249999999999998
0.9572362519295154,0.7574242160387709,0.017291666666666667
0.9595428453076589,0.7521061850869806,0.017333333333333333
0.9618494386858023,0.7462574934627482,0.017374999999999998
0.9641560320639456,0.725710977619354,0.017416666666666667
0.966462625442089,0.6793119520022294,0.017458333333333333
0.9687692188202325,0.6105342880346876,0.017499999999999998
0.9710758121983759,0.53473270357081,0.017541666666666667
0.9733824055765193,0.4671604490044996,0.017583333333333333
0.9756889989546628,0.4149499060253462,0.017625
0.9779955923328061,0.3776799067784246,0.017666666666666667
0.9803021857109495,0.3514440685143158,0.017708333333333333
0.9826087790890929,0.3317962464632461,0.01775
0.9849153724672364,0.315496212677794,0.017791666666666667
0.9872219658453798,0.3014234612175205,0.017833333333333333
0.9895285592235232,0.2898450843490969,0.017875
0.9918351526016665,0.2808550330126983,0.017916666666666668
0.99414174597981,0.2741333807680121,0.017958333333333333
0.9964483393579534,0.2697611631311026,0.018
0.9987549327360968,0.2678636084083491,0.018041666666666668
1.0010615261142402,0.2674329192215095,0.018083333333333333
1.0033681194923836,0.2670748879917971,0.018125
1.005674712870527,0.2672608029915335,0.018166666666666668
1.0079813062486704,0.2699666601888259,0.018208333333333333
1.0102878996268139,0.2749787882391364,0.01825
1.0125944930049573,0.2782351452669826,0.018291666666666664
1.0149010863831007,0.2755532332272188,0.018333333333333333
1.0172076797612442,0.2667060050446742,0.018375
1.0195142731393876,0.2536227344625995,0.018416666666666665
1.021820866517531,0.2356921831832042,0.018458333333333334
1.0241274598956744,0.2103578047203038,0.0185
1.0264340532738176,0.1789895705539564,0.018541666666666665
1.028740646651961,0.1486004040495136,0.018583333333333334
1.0310472400301045,0.1250162832447102,0.018625
1.033353833408248,0.106121546617892,0.018666666666666665
1.0356604267863914,0.08489452688037907,0.018708333333333334
1.0379670201645348,0.0586317407907488,0.01875
1.0402736135426782,0.032338764207263,0.018791666666666665
1.0425802069208217,0.01263346387282177,0.018833333333333334
1.044886800298965,0.0008795987860006829,0.018875
1.0471933936771085,-0.006434385393300924,0.018916666666666665
1.049499987055252,-0.01251022639604888,0.018958333333333334
1.0518065804333954,-0.0171906346643039,0.019
1.0541131738115388,-0.01785226219694153,0.019041666666666665
1.056419767189682,-0.01155162196289491,0.019083333333333334
1.0587263605678254,0.002854442013211042,0.019125
1.0610329539459689,0.02257877633156627,0.019166666666666665
1.0633395473241123,0.04091994461777929,0.019208333333333334
1.0656461407022557,0.05146143086842411,0.01925
1.0679527340803991,0.05322318066343682,0.019291666666666665
1.0702593274585426,0.0507865185048659,0.019333333333333334
1.072565920836686,0.04904269726693646,0.019375
1.0748725142148294,0.04898645316802064,0.019416666666666665
1.0771791075929729,0.04896948007776506,0.01945833333333333
1.0794857009711163,0.04823084488053499,0.0195
1.0817922943492597,0.04757747127956121,0.019541666666666666
1.084098887727403,0.04750571693656937,0.01958333333333333
1.0864054811055464,0.04751666799677801,0.019625
1.0887120744836898,0.04729558534609839,0.019666666666666666
1.0910186678618332,0.04719392188068344,0.01970833333333333
1.0933252612399766,0.0473283755063788,0.01975
1.09563185461812,0.04731118375788506,0.019791666666666666
1.0979384479962635,0.04713824456064816,0.01983333333333333
1.100245041374407,0.0473259360056502,0.019875
1.1025516347525504,0.047844233371216,0.019916666666666666
1.1048582281306938,0.04794218863815826,0.01995833333333333
1.1071648215088372,0.04748448434421957,0.02
